game_index,event,date,round,white,black,result,ply,color,player,move,rank,best_move,depth_best,depth_min,depth_max
130,National Open 2021,2021.06.17,3.5,"Niemann, Hans Moke","Wang, Justin",1/2-1/2,14,white,"Niemann, Hans Moke",O-O,B,,,,
130,National Open 2021,2021.06.17,3.5,"Niemann, Hans Moke","Wang, Justin",1/2-1/2,15,black,"Wang, Justin",Ba6,3,c5,17,16,17
130,National Open 2021,2021.06.17,3.5,"Niemann, Hans Moke","Wang, Justin",1/2-1/2,16,white,"Niemann, Hans Moke",Bxa6,B,,,,
130,National Open 2021,2021.06.17,3.5,"Niemann, Hans Moke","Wang, Justin",1/2-1/2,17,black,"Wang, Justin",Nxa6,B,,,,
130,National Open 2021,2021.06.17,3.5,"Niemann, Hans Moke","Wang, Justin",1/2-1/2,18,white,"Niemann, Hans Moke",Qa4,3,Bd2,18,17,18
130,National Open 2021,2021.06.17,3.5,"Niemann, Hans Moke","Wang, Justin",1/2-1/2,19,black,"Wang, Justin",Qc8,1,Qc8,19,18,19
130,National Open 2021,2021.06.17,3.5,"Niemann, Hans Moke","Wang, Justin",1/2-1/2,20,white,"Niemann, Hans Moke",Bd2,1,Bd2,18,17,18
130,National Open 2021,2021.06.17,3.5,"Niemann, Hans Moke","Wang, Justin",1/2-1/2,21,black,"Wang, Justin",Bd6,3,Re8,17,16,17
130,National Open 2021,2021.06.17,3.5,"Niemann, Hans Moke","Wang, Justin",1/2-1/2,22,white,"Niemann, Hans Moke",Rfc1,4,Qc6,18,17,18
130,National Open 2021,2021.06.17,3.5,"Niemann, Hans Moke","Wang, Justin",1/2-1/2,23,black,"Wang, Justin",c5,5,Qb7,18,17,18
130,National Open 2021,2021.06.17,3.5,"Niemann, Hans Moke","Wang, Justin",1/2-1/2,24,white,"Niemann, Hans Moke",dxc5,1,dxc5,18,17,18
130,National Open 2021,2021.06.17,3.5,"Niemann, Hans Moke","Wang, Justin",1/2-1/2,25,black,"Wang, Justin",Nxc5,1,Nxc5,18,17,18
130,National Open 2021,2021.06.17,3.5,"Niemann, Hans Moke","Wang, Justin",1/2-1/2,26,white,"Niemann, Hans Moke",Qd4,2,Qc2,18,17,18
130,National Open 2021,2021.06.17,3.5,"Niemann, Hans Moke","Wang, Justin",1/2-1/2,27,black,"Wang, Justin",Qb7,5,Qf5,19,18,19
130,National Open 2021,2021.06.17,3.5,"Niemann, Hans Moke","Wang, Justin",1/2-1/2,28,white,"Niemann, Hans Moke",Nb5,3,Be1,18,17,18
130,National Open 2021,2021.06.17,3.5,"Niemann, Hans Moke","Wang, Justin",1/2-1/2,29,black,"Wang, Justin",Be7,1,Be7,20,19,20
130,National Open 2021,2021.06.17,3.5,"Niemann, Hans Moke","Wang, Justin",1/2-1/2,30,white,"Niemann, Hans Moke",b4,>10,Be1,19,18,19
130,National Open 2021,2021.06.17,3.5,"Niemann, Hans Moke","Wang, Justin",1/2-1/2,31,black,"Wang, Justin",Ne6,2,a6,19,18,19
130,National Open 2021,2021.06.17,3.5,"Niemann, Hans Moke","Wang, Justin",1/2-1/2,32,white,"Niemann, Hans Moke",Qd3,1,Qd3,18,17,18
130,National Open 2021,2021.06.17,3.5,"Niemann, Hans Moke","Wang, Justin",1/2-1/2,33,black,"Wang, Justin",Rfc8,3,Ne4,19,18,19
130,National Open 2021,2021.06.17,3.5,"Niemann, Hans Moke","Wang, Justin",1/2-1/2,34,white,"Niemann, Hans Moke",Be1,2,h3,20,19,20
130,National Open 2021,2021.06.17,3.5,"Niemann, Hans Moke","Wang, Justin",1/2-1/2,35,black,"Wang, Justin",Ne4,1,Ne4,19,18,19
130,National Open 2021,2021.06.17,3.5,"Niemann, Hans Moke","Wang, Justin",1/2-1/2,36,white,"Niemann, Hans Moke",Rd1,9,h3,20,19,20
130,National Open 2021,2021.06.17,3.5,"Niemann, Hans Moke","Wang, Justin",1/2-1/2,37,black,"Wang, Justin",Bf6,1,Bf6,19,18,19
130,National Open 2021,2021.06.17,3.5,"Niemann, Hans Moke","Wang, Justin",1/2-1/2,38,white,"Niemann, Hans Moke",Rab1,2,Rac1,18,17,18
130,National Open 2021,2021.06.17,3.5,"Niemann, Hans Moke","Wang, Justin",1/2-1/2,39,black,"Wang, Justin",a6,1,a6,19,18,19
130,National Open 2021,2021.06.17,3.5,"Niemann, Hans Moke","Wang, Justin",1/2-1/2,40,white,"Niemann, Hans Moke",Nbd4,1,Nbd4,19,18,19
130,National Open 2021,2021.06.17,3.5,"Niemann, Hans Moke","Wang, Justin",1/2-1/2,41,black,"Wang, Justin",Rc4,1,Rc4,19,18,19
130,National Open 2021,2021.06.17,3.5,"Niemann, Hans Moke","Wang, Justin",1/2-1/2,42,white,"Niemann, Hans Moke",Ne2,1,Ne2,18,17,18
130,National Open 2021,2021.06.17,3.5,"Niemann, Hans Moke","Wang, Justin",1/2-1/2,43,black,"Wang, Justin",Rd8,1,Rd8,20,19,20
130,National Open 2021,2021.06.17,3.5,"Niemann, Hans Moke","Wang, Justin",1/2-1/2,44,white,"Niemann, Hans Moke",h3,3,Qb3,19,19,19
130,National Open 2021,2021.06.17,3.5,"Niemann, Hans Moke","Wang, Justin",1/2-1/2,45,black,"Wang, Justin",g6,2,Qc6,18,17,18
130,National Open 2021,2021.06.17,3.5,"Niemann, Hans Moke","Wang, Justin",1/2-1/2,46,white,"Niemann, Hans Moke",a3,3,Qb3,19,18,19
130,National Open 2021,2021.06.17,3.5,"Niemann, Hans Moke","Wang, Justin",1/2-1/2,47,black,"Wang, Justin",b5,1,b5,20,19,20
130,National Open 2021,2021.06.17,3.5,"Niemann, Hans Moke","Wang, Justin",1/2-1/2,48,white,"Niemann, Hans Moke",Qb3,1,Qb3,19,18,19
130,National Open 2021,2021.06.17,3.5,"Niemann, Hans Moke","Wang, Justin",1/2-1/2,49,black,"Wang, Justin",Qc6,1,Qc6,21,20,21
130,National Open 2021,2021.06.17,3.5,"Niemann, Hans Moke","Wang, Justin",1/2-1/2,50,white,"Niemann, Hans Moke",Rd3,1,Rd3,19,18,19
130,National Open 2021,2021.06.17,3.5,"Niemann, Hans Moke","Wang, Justin",1/2-1/2,51,black,"Wang, Justin",a5,2,h5,23,23,23
130,National Open 2021,2021.06.17,3.5,"Niemann, Hans Moke","Wang, Justin",1/2-1/2,52,white,"Niemann, Hans Moke",Rbd1,1,Rbd1,19,18,19
130,National Open 2021,2021.06.17,3.5,"Niemann, Hans Moke","Wang, Justin",1/2-1/2,53,black,"Wang, Justin",a4,2,N4g5,21,21,21
130,National Open 2021,2021.06.17,3.5,"Niemann, Hans Moke","Wang, Justin",1/2-1/2,54,white,"Niemann, Hans Moke",Qb1,1,Qb1,18,17,18
130,National Open 2021,2021.06.17,3.5,"Niemann, Hans Moke","Wang, Justin",1/2-1/2,55,black,"Wang, Justin",N4g5,1,N4g5,22,21,22
130,National Open 2021,2021.06.17,3.5,"Niemann, Hans Moke","Wang, Justin",1/2-1/2,56,white,"Niemann, Hans Moke",Nfd4,2,Nxg5,18,17,18
130,National Open 2021,2021.06.17,3.5,"Niemann, Hans Moke","Wang, Justin",1/2-1/2,57,black,"Wang, Justin",Qb6,6,Nxd4,18,18,18
130,National Open 2021,2021.06.17,3.5,"Niemann, Hans Moke","Wang, Justin",1/2-1/2,58,white,"Niemann, Hans Moke",Bc3,3,Nxe6,19,19,19
130,National Open 2021,2021.06.17,3.5,"Niemann, Hans Moke","Wang, Justin",1/2-1/2,59,black,"Wang, Justin",Ne4,1,Ne4,17,16,17
130,National Open 2021,2021.06.17,3.5,"Niemann, Hans Moke","Wang, Justin",1/2-1/2,60,white,"Niemann, Hans Moke",Bb2,2,Be1,19,18,19
130,National Open 2021,2021.06.17,3.5,"Niemann, Hans Moke","Wang, Justin",1/2-1/2,61,black,"Wang, Justin",Rdc8,4,Nxd4,20,19,20
130,National Open 2021,2021.06.17,3.5,"Niemann, Hans Moke","Wang, Justin",1/2-1/2,62,white,"Niemann, Hans Moke",Nxe6,1,Nxe6,18,17,18
130,National Open 2021,2021.06.17,3.5,"Niemann, Hans Moke","Wang, Justin",1/2-1/2,63,black,"Wang, Justin",fxe6,1,fxe6,17,16,17
130,National Open 2021,2021.06.17,3.5,"Niemann, Hans Moke","Wang, Justin",1/2-1/2,64,white,"Niemann, Hans Moke",Bxf6,1,Bxf6,17,16,17
130,National Open 2021,2021.06.17,3.5,"Niemann, Hans Moke","Wang, Justin",1/2-1/2,65,black,"Wang, Justin",Nxf6,1,Nxf6,17,16,17
130,National Open 2021,2021.06.17,3.5,"Niemann, Hans Moke","Wang, Justin",1/2-1/2,66,white,"Niemann, Hans Moke",Qa1,1,Qa1,17,17,17
130,National Open 2021,2021.06.17,3.5,"Niemann, Hans Moke","Wang, Justin",1/2-1/2,67,black,"Wang, Justin",Ne4,1,Ne4,18,17,18
130,National Open 2021,2021.06.17,3.5,"Niemann, Hans Moke","Wang, Justin",1/2-1/2,68,white,"Niemann, Hans Moke",f3,1,f3,18,17,18
130,National Open 2021,2021.06.17,3.5,"Niemann, Hans Moke","Wang, Justin",1/2-1/2,69,black,"Wang, Justin",Nd6,1,Nd6,18,18,18
130,National Open 2021,2021.06.17,3.5,"Niemann, Hans Moke","Wang, Justin",1/2-1/2,70,white,"Niemann, Hans Moke",Qe5,3,Kh1,18,18,18
130,National Open 2021,2021.06.17,3.5,"Niemann, Hans Moke","Wang, Justin",1/2-1/2,71,black,"Wang, Justin",Nf7,3,Re8,18,17,18
130,National Open 2021,2021.06.17,3.5,"Niemann, Hans Moke","Wang, Justin",1/2-1/2,72,white,"Niemann, Hans Moke",Qg3,2,Qf6,18,17,18
130,National Open 2021,2021.06.17,3.5,"Niemann, Hans Moke","Wang, Justin",1/2-1/2,73,black,"Wang, Justin",Rc2,4,Qb8,18,17,18
130,National Open 2021,2021.06.17,3.5,"Niemann, Hans Moke","Wang, Justin",1/2-1/2,74,white,"Niemann, Hans Moke",Nd4,1,Nd4,17,16,17
130,National Open 2021,2021.06.17,3.5,"Niemann, Hans Moke","Wang, Justin",1/2-1/2,75,black,"Wang, Justin",Ra2,2,Rb2,19,18,19
130,National Open 2021,2021.06.17,3.5,"Niemann, Hans Moke","Wang, Justin",1/2-1/2,76,white,"Niemann, Hans Moke",f4,1,f4,19,18,19
130,National Open 2021,2021.06.17,3.5,"Niemann, Hans Moke","Wang, Justin",1/2-1/2,77,black,"Wang, Justin",Nd6,1,Nd6,17,16,17
130,National Open 2021,2021.06.17,3.5,"Niemann, Hans Moke","Wang, Justin",1/2-1/2,78,white,"Niemann, Hans Moke",Qg5,5,Kh2,18,17,18
130,National Open 2021,2021.06.17,3.5,"Niemann, Hans Moke","Wang, Justin",1/2-1/2,79,black,"Wang, Justin",Ne4,2,Re8,17,16,17
130,National Open 2021,2021.06.17,3.5,"Niemann, Hans Moke","Wang, Justin",1/2-1/2,80,white,"Niemann, Hans Moke",Qe7,1,Qe7,18,17,18
130,National Open 2021,2021.06.17,3.5,"Niemann, Hans Moke","Wang, Justin",1/2-1/2,81,black,"Wang, Justin",Qd6,1,Qd6,18,17,18
130,National Open 2021,2021.06.17,3.5,"Niemann, Hans Moke","Wang, Justin",1/2-1/2,82,white,"Niemann, Hans Moke",Qb7,1,Qb7,17,16,17
130,National Open 2021,2021.06.17,3.5,"Niemann, Hans Moke","Wang, Justin",1/2-1/2,83,black,"Wang, Justin",Rb8,1,Rb8,17,16,17
130,National Open 2021,2021.06.17,3.5,"Niemann, Hans Moke","Wang, Justin",1/2-1/2,84,white,"Niemann, Hans Moke",Qa7,1,Qa7,17,16,17
130,National Open 2021,2021.06.17,3.5,"Niemann, Hans Moke","Wang, Justin",1/2-1/2,85,black,"Wang, Justin",Rc8,1,Rc8,17,16,17
130,National Open 2021,2021.06.17,3.5,"Niemann, Hans Moke","Wang, Justin",1/2-1/2,86,white,"Niemann, Hans Moke",Qa5,5,Qb7,17,16,17
130,National Open 2021,2021.06.17,3.5,"Niemann, Hans Moke","Wang, Justin",1/2-1/2,87,black,"Wang, Justin",Nf2,>10,Rb2,18,17,18
130,National Open 2021,2021.06.17,3.5,"Niemann, Hans Moke","Wang, Justin",1/2-1/2,88,white,"Niemann, Hans Moke",Nxb5,2,R1d2,18,17,18
130,National Open 2021,2021.06.17,3.5,"Niemann, Hans Moke","Wang, Justin",1/2-1/2,89,black,"Wang, Justin",Qe7,1,Qe7,16,15,16
130,National Open 2021,2021.06.17,3.5,"Niemann, Hans Moke","Wang, Justin",1/2-1/2,90,white,"Niemann, Hans Moke",Qa6,1,Qa6,17,16,17
130,National Open 2021,2021.06.17,3.5,"Niemann, Hans Moke","Wang, Justin",1/2-1/2,91,black,"Wang, Justin",Rc4,1,Rc4,18,17,18
130,National Open 2021,2021.06.17,3.5,"Niemann, Hans Moke","Wang, Justin",1/2-1/2,92,white,"Niemann, Hans Moke",Nc3,2,Nd4,16,15,16
130,National Open 2021,2021.06.17,3.5,"Niemann, Hans Moke","Wang, Justin",1/2-1/2,93,black,"Wang, Justin",Rc2,1,Rc2,16,15,16
130,National Open 2021,2021.06.17,3.5,"Niemann, Hans Moke","Wang, Justin",1/2-1/2,94,white,"Niemann, Hans Moke",R1d2,3,Qxa4,16,15,16
130,National Open 2021,2021.06.17,3.5,"Niemann, Hans Moke","Wang, Justin",1/2-1/2,95,black,"Wang, Justin",Rxd2,2,Nxh3+,17,16,17
130,National Open 2021,2021.06.17,3.5,"Niemann, Hans Moke","Wang, Justin",1/2-1/2,96,white,"Niemann, Hans Moke",Rxd2,1,Rxd2,15,14,15
130,National Open 2021,2021.06.17,3.5,"Niemann, Hans Moke","Wang, Justin",1/2-1/2,97,black,"Wang, Justin",Nxh3+,1,Nxh3+,17,16,17
130,National Open 2021,2021.06.17,3.5,"Niemann, Hans Moke","Wang, Justin",1/2-1/2,98,white,"Niemann, Hans Moke",gxh3,1,gxh3,20,20,20
130,National Open 2021,2021.06.17,3.5,"Niemann, Hans Moke","Wang, Justin",1/2-1/2,99,black,"Wang, Justin",Rxc3,1,Rxc3,16,15,16
130,National Open 2021,2021.06.17,3.5,"Niemann, Hans Moke","Wang, Justin",1/2-1/2,100,white,"Niemann, Hans Moke",Rd3,1,Rd3,16,16,16
130,National Open 2021,2021.06.17,3.5,"Niemann, Hans Moke","Wang, Justin",1/2-1/2,101,black,"Wang, Justin",Rc1+,1,Rc1+,19,18,19
130,National Open 2021,2021.06.17,3.5,"Niemann, Hans Moke","Wang, Justin",1/2-1/2,102,white,"Niemann, Hans Moke",Kg2,1,Kg2,20,19,20
130,National Open 2021,2021.06.17,3.5,"Niemann, Hans Moke","Wang, Justin",1/2-1/2,103,black,"Wang, Justin",Qf6,4,Kg7,21,20,21
130,National Open 2021,2021.06.17,3.5,"Niemann, Hans Moke","Wang, Justin",1/2-1/2,104,white,"Niemann, Hans Moke",Rd2,2,Rxd5,17,16,17
130,National Open 2021,2021.06.17,3.5,"Niemann, Hans Moke","Wang, Justin",1/2-1/2,105,black,"Wang, Justin",g5,3,Qf5,24,23,24
130,National Open 2021,2021.06.17,3.5,"Niemann, Hans Moke","Wang, Justin",1/2-1/2,106,white,"Niemann, Hans Moke",Rf2,1,Rf2,18,17,18
130,National Open 2021,2021.06.17,3.5,"Niemann, Hans Moke","Wang, Justin",1/2-1/2,107,black,"Wang, Justin",Qf5,1,Qf5,17,17,17
130,National Open 2021,2021.06.17,3.5,"Niemann, Hans Moke","Wang, Justin",1/2-1/2,108,white,"Niemann, Hans Moke",Kh2,1,Kh2,17,16,17
130,National Open 2021,2021.06.17,3.5,"Niemann, Hans Moke","Wang, Justin",1/2-1/2,109,black,"Wang, Justin",Rc2,3,g4,21,20,21
130,National Open 2021,2021.06.17,3.5,"Niemann, Hans Moke","Wang, Justin",1/2-1/2,110,white,"Niemann, Hans Moke",Rxc2,1,Rxc2,16,16,16
130,National Open 2021,2021.06.17,3.5,"Niemann, Hans Moke","Wang, Justin",1/2-1/2,111,black,"Wang, Justin",Qxc2+,1,Qxc2+,15,14,15
130,National Open 2021,2021.06.17,3.5,"Niemann, Hans Moke","Wang, Justin",1/2-1/2,112,white,"Niemann, Hans Moke",Kg1,1,Kg1,25,24,25
130,National Open 2021,2021.06.17,3.5,"Niemann, Hans Moke","Wang, Justin",1/2-1/2,113,black,"Wang, Justin",Qc1+,5,Qf5,23,22,23
130,National Open 2021,2021.06.17,3.5,"Niemann, Hans Moke","Wang, Justin",1/2-1/2,114,white,"Niemann, Hans Moke",Kf2,1,Kf2,21,20,21
130,National Open 2021,2021.06.17,3.5,"Niemann, Hans Moke","Wang, Justin",1/2-1/2,115,black,"Wang, Justin",Qd2+,1,Qd2+,18,18,18
130,National Open 2021,2021.06.17,3.5,"Niemann, Hans Moke","Wang, Justin",1/2-1/2,116,white,"Niemann, Hans Moke",Kf3,2,Qe2,18,18,18
130,National Open 2021,2021.06.17,3.5,"Niemann, Hans Moke","Wang, Justin",1/2-1/2,117,black,"Wang, Justin",Qd1+,1,Qd1+,18,17,18
130,National Open 2021,2021.06.17,3.5,"Niemann, Hans Moke","Wang, Justin",1/2-1/2,118,white,"Niemann, Hans Moke",Kf2,1,Kf2,31,30,31
130,National Open 2021,2021.06.17,3.5,"Niemann, Hans Moke","Wang, Justin",1/2-1/2,119,black,"Wang, Justin",Qd2+,2,Qc2+,19,18,19
130,National Open 2021,2021.06.17,3.5,"Niemann, Hans Moke","Wang, Justin",1/2-1/2,120,white,"Niemann, Hans Moke",Qe2,1,Qe2,20,20,20
130,National Open 2021,2021.06.17,3.5,"Niemann, Hans Moke","Wang, Justin",1/2-1/2,121,black,"Wang, Justin",Qc3,1,Qc3,13,12,13
130,National Open 2021,2021.06.17,3.5,"Niemann, Hans Moke","Wang, Justin",1/2-1/2,122,white,"Niemann, Hans Moke",fxg5,1,fxg5,25,24,25
130,National Open 2021,2021.06.17,3.5,"Niemann, Hans Moke","Wang, Justin",1/2-1/2,123,black,"Wang, Justin",Qxa3,1,Qxa3,19,18,19
130,National Open 2021,2021.06.17,3.5,"Niemann, Hans Moke","Wang, Justin",1/2-1/2,124,white,"Niemann, Hans Moke",Qb5,1,Qb5,18,17,18
130,National Open 2021,2021.06.17,3.5,"Niemann, Hans Moke","Wang, Justin",1/2-1/2,125,black,"Wang, Justin",Qb2+,1,Qb2+,19,19,19
130,National Open 2021,2021.06.17,3.5,"Niemann, Hans Moke","Wang, Justin",1/2-1/2,126,white,"Niemann, Hans Moke",Kf3,1,Kf3,19,18,19
130,National Open 2021,2021.06.17,3.5,"Niemann, Hans Moke","Wang, Justin",1/2-1/2,127,black,"Wang, Justin",a3,1,a3,21,20,21
130,National Open 2021,2021.06.17,3.5,"Niemann, Hans Moke","Wang, Justin",1/2-1/2,128,white,"Niemann, Hans Moke",Qe8+,1,Qe8+,28,27,28
130,National Open 2021,2021.06.17,3.5,"Niemann, Hans Moke","Wang, Justin",1/2-1/2,129,black,"Wang, Justin",Kg7,1,Kg7,39,39,39
130,National Open 2021,2021.06.17,3.5,"Niemann, Hans Moke","Wang, Justin",1/2-1/2,130,white,"Niemann, Hans Moke",Qe7+,1,Qe7+,22,21,22
130,National Open 2021,2021.06.17,3.5,"Niemann, Hans Moke","Wang, Justin",1/2-1/2,131,black,"Wang, Justin",Kg8,1,Kg8,39,39,39
130,National Open 2021,2021.06.17,3.5,"Niemann, Hans Moke","Wang, Justin",1/2-1/2,132,white,"Niemann, Hans Moke",Qxe6+,4,Qe8+,21,20,21
130,National Open 2021,2021.06.17,3.5,"Niemann, Hans Moke","Wang, Justin",1/2-1/2,133,black,"Wang, Justin",Kg7,2,Kf8,35,35,35
130,National Open 2021,2021.06.17,3.5,"Niemann, Hans Moke","Wang, Justin",1/2-1/2,134,white,"Niemann, Hans Moke",Qe7+,1,Qe7+,31,30,31
130,National Open 2021,2021.06.17,3.5,"Niemann, Hans Moke","Wang, Justin",1/2-1/2,135,black,"Wang, Justin",Kg8,1,Kg8,37,37,37
130,National Open 2021,2021.06.17,3.5,"Niemann, Hans Moke","Wang, Justin",1/2-1/2,136,white,"Niemann, Hans Moke",Qe8+,2,Qe6+,32,31,32
130,National Open 2021,2021.06.17,3.5,"Niemann, Hans Moke","Wang, Justin",1/2-1/2,137,black,"Wang, Justin",Kg7,1,Kg7,39,39,39
130,National Open 2021,2021.06.17,3.5,"Niemann, Hans Moke","Wang, Justin",1/2-1/2,138,white,"Niemann, Hans Moke",h4,3,Qd7+,32,31,32
130,National Open 2021,2021.06.17,3.5,"Niemann, Hans Moke","Wang, Justin",1/2-1/2,139,black,"Wang, Justin",Qa1,2,Qxb4,29,28,29
130,National Open 2021,2021.06.17,3.5,"Niemann, Hans Moke","Wang, Justin",1/2-1/2,140,white,"Niemann, Hans Moke",Qe7+,2,Qd7+,30,29,30
130,National Open 2021,2021.06.17,3.5,"Niemann, Hans Moke","Wang, Justin",1/2-1/2,141,black,"Wang, Justin",Kg8,1,Kg8,39,38,39
130,National Open 2021,2021.06.17,3.5,"Niemann, Hans Moke","Wang, Justin",1/2-1/2,142,white,"Niemann, Hans Moke",Qe8+,1,Qe8+,31,30,31
130,National Open 2021,2021.06.17,3.5,"Niemann, Hans Moke","Wang, Justin",1/2-1/2,143,black,"Wang, Justin",Kg7,1,Kg7,42,42,42
130,National Open 2021,2021.06.17,3.5,"Niemann, Hans Moke","Wang, Justin",1/2-1/2,144,white,"Niemann, Hans Moke",Qe7+,2,Qd7+,32,32,32
131,National Open 2021,2021.06.18,5.4,"Niemann, Hans Moke","Shetty, A",1-0,0,white,"Niemann, Hans Moke",d4,B,,,,
131,National Open 2021,2021.06.18,5.4,"Niemann, Hans Moke","Shetty, A",1-0,1,black,"Shetty, A",d5,B,,,,
131,National Open 2021,2021.06.18,5.4,"Niemann, Hans Moke","Shetty, A",1-0,2,white,"Niemann, Hans Moke",c4,B,,,,
131,National Open 2021,2021.06.18,5.4,"Niemann, Hans Moke","Shetty, A",1-0,3,black,"Shetty, A",c6,B,,,,
131,National Open 2021,2021.06.18,5.4,"Niemann, Hans Moke","Shetty, A",1-0,4,white,"Niemann, Hans Moke",Nf3,B,,,,
131,National Open 2021,2021.06.18,5.4,"Niemann, Hans Moke","Shetty, A",1-0,5,black,"Shetty, A",Nf6,B,,,,
131,National Open 2021,2021.06.18,5.4,"Niemann, Hans Moke","Shetty, A",1-0,6,white,"Niemann, Hans Moke",Nc3,B,,,,
131,National Open 2021,2021.06.18,5.4,"Niemann, Hans Moke","Shetty, A",1-0,7,black,"Shetty, A",e6,B,,,,
131,National Open 2021,2021.06.18,5.4,"Niemann, Hans Moke","Shetty, A",1-0,8,white,"Niemann, Hans Moke",Bg5,B,,,,
131,National Open 2021,2021.06.18,5.4,"Niemann, Hans Moke","Shetty, A",1-0,9,black,"Shetty, A",Nbd7,B,,,,
131,National Open 2021,2021.06.18,5.4,"Niemann, Hans Moke","Shetty, A",1-0,10,white,"Niemann, Hans Moke",cxd5,B,,,,
131,National Open 2021,2021.06.18,5.4,"Niemann, Hans Moke","Shetty, A",1-0,11,black,"Shetty, A",exd5,B,,,,
131,National Open 2021,2021.06.18,5.4,"Niemann, Hans Moke","Shetty, A",1-0,12,white,"Niemann, Hans Moke",e3,B,,,,
131,National Open 2021,2021.06.18,5.4,"Niemann, Hans Moke","Shetty, A",1-0,13,black,"Shetty, A",h6,B,,,,
131,National Open 2021,2021.06.18,5.4,"Niemann, Hans Moke","Shetty, A",1-0,14,white,"Niemann, Hans Moke",Bh4,B,,,,
131,National Open 2021,2021.06.18,5.4,"Niemann, Hans Moke","Shetty, A",1-0,15,black,"Shetty, A",g5,2,Be7,18,17,18
131,National Open 2021,2021.06.18,5.4,"Niemann, Hans Moke","Shetty, A",1-0,16,white,"Niemann, Hans Moke",Bg3,B,,,,
131,National Open 2021,2021.06.18,5.4,"Niemann, Hans Moke","Shetty, A",1-0,17,black,"Shetty, A",Nh5,1,Nh5,18,17,18
131,National Open 2021,2021.06.18,5.4,"Niemann, Hans Moke","Shetty, A",1-0,18,white,"Niemann, Hans Moke",Be5,8,Bd3,18,18,18
131,National Open 2021,2021.06.18,5.4,"Niemann, Hans Moke","Shetty, A",1-0,19,black,"Shetty, A",Nhf6,4,Rg8,18,17,18
131,National Open 2021,2021.06.18,5.4,"Niemann, Hans Moke","Shetty, A",1-0,20,white,"Niemann, Hans Moke",Be2,6,Bg3,17,16,17
131,National Open 2021,2021.06.18,5.4,"Niemann, Hans Moke","Shetty, A",1-0,21,black,"Shetty, A",Nxe5,2,g4,17,17,17
131,National Open 2021,2021.06.18,5.4,"Niemann, Hans Moke","Shetty, A",1-0,22,white,"Niemann, Hans Moke",Nxe5,1,Nxe5,18,17,18
131,National Open 2021,2021.06.18,5.4,"Niemann, Hans Moke","Shetty, A",1-0,23,black,"Shetty, A",Nd7,1,Nd7,17,16,17
131,National Open 2021,2021.06.18,5.4,"Niemann, Hans Moke","Shetty, A",1-0,24,white,"Niemann, Hans Moke",Nd3,2,Nxd7,17,16,17
131,National Open 2021,2021.06.18,5.4,"Niemann, Hans Moke","Shetty, A",1-0,25,black,"Shetty, A",Bg7,7,Bd6,17,16,17
131,National Open 2021,2021.06.18,5.4,"Niemann, Hans Moke","Shetty, A",1-0,26,white,"Niemann, Hans Moke",Bg4,9,b4,17,16,17
131,National Open 2021,2021.06.18,5.4,"Niemann, Hans Moke","Shetty, A",1-0,27,black,"Shetty, A",O-O,4,Qe7,17,16,17
131,National Open 2021,2021.06.18,5.4,"Niemann, Hans Moke","Shetty, A",1-0,28,white,"Niemann, Hans Moke",Bf5,9,h4,17,16,17
131,National Open 2021,2021.06.18,5.4,"Niemann, Hans Moke","Shetty, A",1-0,29,black,"Shetty, A",Qf6,1,Qf6,18,17,18
131,National Open 2021,2021.06.18,5.4,"Niemann, Hans Moke","Shetty, A",1-0,30,white,"Niemann, Hans Moke",g4,4,Bh3,19,19,19
131,National Open 2021,2021.06.18,5.4,"Niemann, Hans Moke","Shetty, A",1-0,31,black,"Shetty, A",Nb6,3,Re8,17,16,17
131,National Open 2021,2021.06.18,5.4,"Niemann, Hans Moke","Shetty, A",1-0,32,white,"Niemann, Hans Moke",Bxc8,2,Qf3,18,17,18
131,National Open 2021,2021.06.18,5.4,"Niemann, Hans Moke","Shetty, A",1-0,33,black,"Shetty, A",Nxc8,2,Raxc8,18,17,18
131,National Open 2021,2021.06.18,5.4,"Niemann, Hans Moke","Shetty, A",1-0,34,white,"Niemann, Hans Moke",h4,1,h4,17,16,17
131,National Open 2021,2021.06.18,5.4,"Niemann, Hans Moke","Shetty, A",1-0,35,black,"Shetty, A",Nd6,3,gxh4,17,16,17
131,National Open 2021,2021.06.18,5.4,"Niemann, Hans Moke","Shetty, A",1-0,36,white,"Niemann, Hans Moke",hxg5,1,hxg5,17,16,17
131,National Open 2021,2021.06.18,5.4,"Niemann, Hans Moke","Shetty, A",1-0,37,black,"Shetty, A",hxg5,1,hxg5,16,16,16
131,National Open 2021,2021.06.18,5.4,"Niemann, Hans Moke","Shetty, A",1-0,38,white,"Niemann, Hans Moke",Qe2,2,Rh5,18,18,18
131,National Open 2021,2021.06.18,5.4,"Niemann, Hans Moke","Shetty, A",1-0,39,black,"Shetty, A",Rfe8,2,Rad8,17,17,17
131,National Open 2021,2021.06.18,5.4,"Niemann, Hans Moke","Shetty, A",1-0,40,white,"Niemann, Hans Moke",O-O-O,2,Rh5,17,16,17
131,National Open 2021,2021.06.18,5.4,"Niemann, Hans Moke","Shetty, A",1-0,41,black,"Shetty, A",Ne4,6,b6,16,15,16
131,National Open 2021,2021.06.18,5.4,"Niemann, Hans Moke","Shetty, A",1-0,42,white,"Niemann, Hans Moke",Qc2,1,Qc2,17,16,17
